anime_key,anime_id,anime_title,status,rating,airing,aired_from,aired_to,is_current,current_as_of,expired
21817,48754,Lie Yang Tiandao II,Finished Airing,PG-13 - Teens 13 or older,False,2021-02-12,,True,2022-03-11,
21818,48759,Zhen Dao Ge,Finished Airing,PG-13 - Teens 13 or older,False,2021-02-05,2021-04-16,True,2022-03-11,
21819,48760,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",Not yet aired,None,False,2022-04-07,,False,2022-03-11,2022-05-12
21820,48761,Saihate no Paladin,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-09,2022-01-03,True,2022-03-11,
21821,48762,Bbasha Mecard S,Finished Airing,PG - Children,False,2019-10-02,2020-04-07,True,2022-03-11,
21822,48763,Ghost Mecard Wangma,Finished Airing,PG - Children,False,2019-08-26,2019-10-21,True,2022-03-11,
21823,48764,Neo-Neon,Finished Airing,PG-13 - Teens 13 or older,False,2020-11-27,,True,2022-03-11,
21824,48765,Shinsekai,Finished Airing,None,False,2020-12-04,,True,2022-03-11,
21825,48766,Yakuza to Metsuki no Warui Onna Keiji no Hanashi,Currently Airing,None,True,,,True,2022-03-11,
21826,48770,Hyper Positive Yogoremon,Finished Airing,G - All Ages,False,2021-04-18,2021-07-02,True,2022-03-11,
21827,48772,Nico Niconnect!,Finished Airing,PG-13 - Teens 13 or older,False,2021-02-17,,True,2022-03-11,
21828,48773,Live Beyond!!,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-18,,True,2022-03-11,
21829,48775,Kaginado,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-13,2021-12-29,True,2022-03-11,
21830,48776,Build Divide: Code Black,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-10,2021-12-26,True,2022-03-11,
21831,48777,Build Divide: Code White,Not yet aired,PG-13 - Teens 13 or older,False,2022-04-01,,False,2022-03-11,2022-05-12
21832,48779,Deaimon,Not yet aired,PG-13 - Teens 13 or older,False,2022-04-06,,False,2022-03-11,2022-05-12
21833,48780,Dakaretai Otoko 1-i ni Odosarete Imasu. Movie: Spain-hen,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-09,,True,2022-03-11,
21834,48783,One Piece x KFC,Finished Airing,None,False,,,True,2022-03-11,
21835,48784,Oshiri Tantei Movie 3: Sufure-tou no Himitsu,Finished Airing,PG - Children,False,2021-08-13,,True,2022-03-11,
21836,48785,Mušikago no Cagaster,Finished Airing,G - All Ages,False,2020-01-01,,True,2022-03-11,
21837,48789,ColoColo Animal Otogibanashi,Finished Airing,G - All Ages,False,2021-04-12,2021-07-05,True,2022-03-11,
21838,48790,Neko Jockey,Finished Airing,G - All Ages,False,2021-05-06,2021-05-27,True,2022-03-11,
21839,48791,Luo Xiao Hei Zhan Ji: Zhongsheng Zhi Men,Finished Airing,PG - Children,False,2021-04-24,2021-07-17,True,2022-03-11,
21840,48800,Glory or Dust,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-22,,True,2022-03-11,
21841,48803,Cosmo Samurai,Finished Airing,None,False,2021-02-06,2021-02-27,True,2022-03-11,
21842,48804,Isekai Shokudou 2,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-02,2021-12-18,True,2022-03-11,
21843,48810,Battle Spirits: Mirage,Currently Airing,PG - Children,True,2021-10-29,,False,2022-03-11,2022-05-12
21844,48813,Pachislot Eureka Seven 3,Currently Airing,None,True,2020-01-17,,True,2022-03-11,
21845,48814,Blue,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-24,,True,2022-03-11,
21846,48820,Mahou Shoujo Madoka★Magica Movie 4: Walpurgis no Kaiten,Not yet aired,PG-13 - Teens 13 or older,False,,,True,2022-03-11,
21847,48824,Blue Archive,Currently Airing,PG-13 - Teens 13 or older,True,2021-01-25,,True,2022-03-11,
21848,48825,Kamiari Algorithm,Finished Airing,PG-13 - Teens 13 or older,False,2021-02-25,,True,2022-03-11,
21849,48827,Glory or Dust,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-22,,True,2022-03-11,
21850,48828,smile smile ship Start!,Finished Airing,None,False,2021-03-31,,True,2022-03-11,
21851,48829,Ichiban Kuji Natsume Yuujinchou: Nyanko-sensei to Hana Shirabe,Finished Airing,G - All Ages,False,2021-03-12,,True,2022-03-11,
21852,48830,Free! Movie 5: The Final Stroke,Not yet aired,PG-13 - Teens 13 or older,False,2022-04-22,,False,2022-03-11,2022-05-12
21853,48832,Cherry and Virgin,Not yet aired,None,False,2022-01-01,,True,2022-03-11,
21854,48834,Kayoukyoku Wars,Finished Airing,None,False,2021-04-26,,True,2022-03-11,
21855,48842,Mahoutsukai Reimeiki,Not yet aired,PG-13 - Teens 13 or older,False,2022-04-08,,False,2022-03-11,2022-05-12
21856,48844,Wo Zhen de Meiyong Mie?,Finished Airing,G - All Ages,False,2021-04-19,2021-07-05,True,2022-03-11,
21857,48845,Li Linke de Xiao Guaner,Finished Airing,G - All Ages,False,2021-04-27,2021-06-22,True,2022-03-11,
21858,48847,Sugar Foot,Finished Airing,PG-13 - Teens 13 or older,False,2020-11-29,,True,2022-03-11,
21859,48849,Sonny Boy,Finished Airing,PG-13 - Teens 13 or older,False,2021-07-16,2021-10-01,True,2022-03-11,
21860,48850,Kyojin no hoshi tai tetsuwan atomu,Finished Airing,G - All Ages,False,1969-09-06,,True,2022-03-11,
21861,48851,Zhandouban Geji! 2nd Season,Finished Airing,PG-13 - Teens 13 or older,False,2019-04-10,2019-07-12,True,2022-03-11,
21862,48852,Zhandouban Geji! Season Zero,Finished Airing,PG-13 - Teens 13 or older,False,2018-10-04,2018-10-07,True,2022-03-11,
21863,48853,Osamu Tezuka Academy Award,Finished Airing,G - All Ages,False,1999-12-31,,True,2022-03-11,
21864,48854,Menu x One Piece,Currently Airing,None,True,2021-04-18,,True,2022-03-11,
21865,48857,Healer Girl,Not yet aired,None,False,2022-04-04,,False,2022-03-11,2022-05-12
21866,48858,180 Byou de Kimi no Mimi wo Shiawase ni Dekiru ka?,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-15,2021-12-31,True,2022-03-11,
21867,48859,Pretty All Friends Selection,Finished Airing,PG - Children,False,2021-06-06,2021-09-19,True,2022-03-11,
21868,48861,Kimetsu Gakuen Monogatari: Kimetsu no Utage Tokubetsu-hen,Finished Airing,PG-13 - Teens 13 or older,False,2020-08-26,,True,2022-03-11,
21869,48862,Cardfight!! Vanguard: overDress Season 2,Finished Airing,PG-13 - Teens 13 or older,False,2021-10-05,2021-12-28,True,2022-03-11,
21870,48864,Ndaho Kekkon Omedetou!!,Finished Airing,G - All Ages,False,2021-04-30,,True,2022-03-11,
21871,48866,Hua Jianghu: Huan Shi Men Sheng 2nd Season,Finished Airing,PG-13 - Teens 13 or older,False,2021-05-12,2021-08-25,True,2022-03-11,
21872,48867,Shaonian Baima Zui Chunfeng,Not yet aired,PG-13 - Teens 13 or older,False,,,True,2022-03-11,
21873,48868,Jiuzhou Feichang Dao,Not yet aired,None,False,,,True,2022-03-11,
21874,48869,Trepanation,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-30,,True,2022-03-11,
21875,48870,Shinsei Kaiji,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-25,,True,2022-03-11,
21876,48872,With Pochi! Yoshi's Woolly World Special Anime,Finished Airing,G - All Ages,False,2017-01-19,,True,2022-03-11,
21877,48873,Tai Yi Xian Mo Lu Zhi Ling Fei Ji IV,Finished Airing,PG-13 - Teens 13 or older,False,2021-05-16,2021-06-27,False,2022-03-11,2022-05-12
21878,48874,Mingwang Huan Shi Lu,Not yet aired,None,False,,,True,2022-03-11,
21879,48875,Dahuoji Yu Gongzhu Qun,Finished Airing,PG-13 - Teens 13 or older,False,2021-08-08,2021-10-24,True,2022-03-11,
21880,48876,Yoru wa Honoka,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-30,,True,2022-03-11,
21881,48877,5-fun de Wakaru! Kingdom: Gasshougun-hen,Finished Airing,PG-13 - Teens 13 or older,False,2020-04-02,2021-03-28,True,2022-03-11,
21882,48878,Choco-sanji,Currently Airing,PG-13 - Teens 13 or older,True,2021-04-29,,True,2022-03-11,
21883,48881,15 Step,Finished Airing,G - All Ages,False,2008-12-02,,True,2022-03-11,
21884,48882,Hare Butai,Finished Airing,G - All Ages,False,2008-12-01,,True,2022-03-11,
21885,48884,Pooky's,Finished Airing,PG - Children,False,2007-09-11,,True,2022-03-11,
21886,48890,Ling Long: Incarnation Special,Finished Airing,R - 17+ (violence & profanity),False,2021-05-15,,True,2022-03-11,
21887,48891,The Epic of Zektbach -Ristaccia-,Finished Airing,G - All Ages,False,2009-09-16,,True,2022-03-11,
21888,48892,Yoshimaho,Finished Airing,PG-13 - Teens 13 or older,False,2021-07-01,2021-09-23,True,2022-03-11,
21889,48894,Kotae wo Dasu no Da,Finished Airing,G - All Ages,False,2020-02-02,,True,2022-03-11,
21890,48895,Overlord IV,Not yet aired,R - 17+ (violence & profanity),False,2022-01-01,,True,2022-03-11,
21891,48896,Overlord Movie 3: Sei Oukoku-hen,Not yet aired,R - 17+ (violence & profanity),False,,,True,2022-03-11,
21892,48897,Overlord: Ple Ple Pleiades 4,Not yet aired,PG-13 - Teens 13 or older,False,,,True,2022-03-11,
21893,48898,Manatsu no Namida,Finished Airing,PG-13 - Teens 13 or older,False,2019-08-09,,True,2022-03-11,
21894,48899,Shouji Li de Huanxiong Xiao Zhen,Finished Airing,PG - Children,False,2021-01-21,2021-07-08,True,2022-03-11,
21895,48903,Dragon Ball Super: Super Hero,Not yet aired,PG-13 - Teens 13 or older,False,2022-04-22,,True,2022-03-11,
21896,48904,Digital Tokoro-san,Finished Airing,G - All Ages,False,2000-10-02,2001-09-28,True,2022-03-11,
21897,48906,Yawaraka Sensha Special,Finished Airing,G - All Ages,False,,,True,2022-03-11,
21898,48907,Namiuchigiwa Sensha Zu,Finished Airing,G - All Ages,False,,,True,2022-03-11,
21899,48908,Tsujitsuji Sensha,Finished Airing,G - All Ages,False,2008-03-31,,True,2022-03-11,
21900,48909,Minami e Itta Misuke,Finished Airing,G - All Ages,False,1971-08-01,,True,2022-03-11,
21901,48910,Shaonian Jinyiwei Xuzhang,Finished Airing,PG-13 - Teens 13 or older,False,2016-12-29,,True,2022-03-11,
21902,48914,Zhen Dao Ge: Chenshi Hang,Finished Airing,PG-13 - Teens 13 or older,False,2022-02-01,,True,2022-03-11,
21903,48915,Get On The Beat,Finished Airing,None,False,,,True,2022-03-11,
21904,48916,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season,Not yet aired,PG-13 - Teens 13 or older,False,2022-04-02,,False,2022-03-11,2022-05-12
21905,48917,Stand My Heroes OVA,Not yet aired,PG-13 - Teens 13 or older,False,,,True,2022-03-11,
21906,48918,Peeping Life × Jidousha Tenken Seibi Suishin Undou,Finished Airing,PG-13 - Teens 13 or older,False,2014-09-01,,True,2022-03-11,
21907,48919,HKT48 × Peeping Life,Finished Airing,PG-13 - Teens 13 or older,False,2014-06-20,,True,2022-03-11,
21908,48920,Data No. 6,Finished Airing,PG-13 - Teens 13 or older,False,1989-03-15,,True,2022-03-11,
21909,48925,Kelly's Thriller,Finished Airing,G - All Ages,False,2001-10-23,,True,2022-03-11,
21910,48926,"Komi-san wa, Comyushou desu.",Finished Airing,PG-13 - Teens 13 or older,False,2021-10-07,2021-12-23,True,2022-03-11,
21911,48930,Natalie,Finished Airing,PG-13 - Teens 13 or older,False,2012-03-29,,True,2022-03-11,
21912,48931,Mattari Shite Shimattari feat. Hatsune Miku,Finished Airing,None,False,,,True,2022-03-11,
21913,48932,Hikaru Machi e,Finished Airing,G - All Ages,False,2015-11-03,,True,2022-03-11,
21914,48940,Oretachi Majikou Destroy Music Video,Finished Airing,G - All Ages,False,2021-04-01,,True,2022-03-11,
21915,48941,Quanzhi Fashi V,Finished Airing,PG-13 - Teens 13 or older,False,2021-07-28,2021-08-25,True,2022-03-11,
21916,48942,Kuang Shen Mo Zun,Finished Airing,PG-13 - Teens 13 or older,False,2021-05-20,2021-11-20,True,2022-03-11,
21917,48944,なんでもない,Finished Airing,PG-13 - Teens 13 or older,False,2013-01-01,,True,2022-03-11,
21918,48945,Haru Dorobou,Finished Airing,G - All Ages,False,2021-01-09,,True,2022-03-11,
21919,48947,Twin Bee Paradise Specials,Finished Airing,None,False,1998-02-27,1999-04-25,True,2022-03-11,
21920,48951,Uchuu no Hou: Erohim-hen,Finished Airing,G - All Ages,False,2021-10-08,,True,2022-03-11,
21921,48952,Twisted Wonderland 1st Anniversary PV,Finished Airing,PG-13 - Teens 13 or older,False,2021-03-17,,True,2022-03-11,
21922,48953,Natsume Yuujinchou: Hitoyoshi Kuma de no Yasashii Jikan,Finished Airing,G - All Ages,False,2021-04-21,,True,2022-03-11,
21923,48954,Hairpin Double,Finished Airing,PG-13 - Teens 13 or older,False,2022-02-04,,True,2022-03-11,
21924,48955,Tear Drops,Finished Airing,PG-13 - Teens 13 or older,False,,,True,2022-03-11,
21925,48956,Wu Shang Shen Di 2nd Season,Currently Airing,PG-13 - Teens 13 or older,True,2021-05-21,,True,2022-03-11,
21926,48960,Hunter,Finished Airing,R+ - Mild Nudity,False,2017-09-14,,True,2022-03-11,
21927,48961,Joint,Finished Airing,G - All Ages,False,2009-01-01,,True,2022-03-11,
21928,48962,Xie Wang Zhui Qi 3: Shen Nu Guilai,Finished Airing,PG-13 - Teens 13 or older,False,2021-09-29,2022-01-05,True,2022-03-11,
21929,48963,Hitotsu dake Kaeta,Finished Airing,G - All Ages,False,2018-02-06,,True,2022-03-11,
21930,48964,You Yao 2nd Season,Not yet aired,PG-13 - Teens 13 or older,False,,,True,2022-03-11,
21931,48965,Shen Lan Qi Yu Wushuang Zhu,Not yet aired,PG-13 - Teens 13 or older,False,,,True,2022-03-11,
21932,48966,"LaLaLa, Brothers",Finished Airing,G - All Ages,False,2011-01-01,,True,2022-03-11,
21933,48967,Mad Love,Finished Airing,PG-13 - Teens 13 or older,False,2017-07-12,,True,2022-03-11,
21934,48968,"Popping, Mixing",Finished Airing,PG-13 - Teens 13 or older,False,2012-04-06,,True,2022-03-11,
21935,48969,Tosca,Finished Airing,G - All Ages,False,2011-06-20,,True,2022-03-11,
21936,48970,Uranof,Finished Airing,G - All Ages,False,2010-03-05,,True,2022-03-11,
21937,48971,Waiter,Finished Airing,PG-13 - Teens 13 or older,False,2014-01-16,,True,2022-03-11,
21938,48972,Yume Utsutsu (2010),Finished Airing,G - All Ages,False,2010-08-09,,True,2022-03-11,
21939,48973,Jade,Finished Airing,G - All Ages,False,2016-01-01,,True,2022-03-11,
21940,48974,There was a man,Finished Airing,PG - Children,False,2019-07-31,,True,2022-03-11,
21941,48975,Man of many arms,Finished Airing,G - All Ages,False,2016-01-01,,True,2022-03-11,
21942,48976,100-man no Inochi no Ue ni Ore wa Tatteiru Recap,Finished Airing,None,False,2021-07-02,,True,2022-03-11,
21943,48979,Ba Luo Bo,Finished Airing,G - All Ages,False,1957-01-01,,True,2022-03-11,
21944,48981,Mahou Shoujo Magical Destroyers,Not yet aired,None,False,,,True,2022-03-11,
21945,48987,Boku (Re-Arrange),Finished Airing,G - All Ages,False,2017-12-20,,True,2022-03-11,
21946,48988,Ikinuke! Bakusou! Kusohamu-chan! Episode 0,Finished Airing,G - All Ages,False,2021-03-17,,True,2022-03-11,
21947,48992,Aru Nihon no Ekaki Shounen,Finished Airing,R+ - Mild Nudity,False,2019-03-02,,True,2022-03-11,
21948,48994,Closure no Kimitsu File,Currently Airing,G - All Ages,True,2021-05-16,,True,2022-03-11,
21949,48997,Fantasy Bishoujo Juniku Ojisan to,Currently Airing,PG-13 - Teens 13 or older,True,2022-01-12,2022-03-30,False,2022-03-11,2022-05-12
21950,49001,INA,Finished Airing,None,False,2021-02-23,,True,2022-03-11,
21951,49004,QUI,Finished Airing,PG-13 - Teens 13 or older,False,2020-01-17,,True,2022-03-11,
21952,49005,27th,Finished Airing,PG-13 - Teens 13 or older,False,2020-01-17,,True,2022-03-11,
21953,49008,Yuki Terai Bonus Track: My Dearest You,Finished Airing,None,False,2000-08-20,,True,2022-03-11,
21954,49009,Yuki Terai no Dancing Queen,Finished Airing,None,False,2000-11-22,,True,2022-03-11,
21955,49013,Yasashii Nihongo,Finished Airing,G - All Ages,False,2019-01-01,2020-01-01,True,2022-03-11,
21956,49014,Daisan no Shinzou,Finished Airing,PG-13 - Teens 13 or older,False,2021-05-15,,True,2022-03-11,
21957,49017,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www Specials,Finished Airing,None,False,2014-12-17,2015-02-18,True,2022-03-11,
21958,49026,Yuru Camp△ Season 2 Specials,Finished Airing,PG-13 - Teens 13 or older,False,2021-05-26,2021-07-28,True,2022-03-11,
21959,49029,Under the Sun,Finished Airing,G - All Ages,False,1979-01-01,,True,2022-03-11,
21960,49031,Tonight is the Night,Finished Airing,None,False,2016-02-11,,True,2022-03-11,
21961,49032,Yomei 365-nichi no Pony,Finished Airing,PG-13 - Teens 13 or older,False,2014-03-06,,True,2022-03-11,
21962,49036,Noratoriamu,Finished Airing,None,False,2005-01-01,,True,2022-03-11,
21963,49040,Lupin III: Part 6,Currently Airing,PG-13 - Teens 13 or older,True,2021-10-17,2022-03-27,False,2022-03-11,2022-05-12
21964,49049,The Naked King,Finished Airing,R - 17+ (violence & profanity),False,2021-05-25,,True,2022-03-11,
21965,49052,Ao Ashi,Not yet aired,None,False,2022-04-09,,False,2022-03-11,2022-05-12
21966,49053,Given: Uragawa no Sonzai,Finished Airing,PG-13 - Teens 13 or older,False,2021-12-01,,True,2022-03-11,
21967,49054,Eureka,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-23,,True,2022-03-11,
21968,49057,Tomica Hyper Series: Next Stage,Finished Airing,PG - Children,False,2016-06-24,2016-10-07,True,2022-03-11,
21969,49059,Unbelievable Space Love,Finished Airing,PG-13 - Teens 13 or older,False,2018-07-17,2018-08-07,True,2022-03-11,
21970,49060,Ensemble Stars!! 5th Anniversary Animation PV,Finished Airing,PG-13 - Teens 13 or older,False,2021-04-12,,True,2022-03-11,
21971,49063,Douluo Dalu: Shan Yu Yu Lai,Finished Airing,PG-13 - Teens 13 or older,False,2021-05-22,2021-08-14,True,2022-03-11,
21972,49065,Shuimu Xuetang 2nd Season,Finished Airing,PG - Children,False,2009-07-01,2009-12-01,True,2022-03-11,
21973,49066,Artiswitch,Finished Airing,PG-13 - Teens 13 or older,False,2021-05-28,2021-09-10,True,2022-03-11,
21974,49069,Xiao Zhuren: Zhengyi Lianmeng 2nd Season,Finished Airing,PG - Children,False,2017-01-01,,True,2022-03-11,
21975,49070,Geo Mecha: Captain Dino,Finished Airing,PG - Children,False,2017-08-21,2018-02-12,True,2022-03-11,
21976,49071,Wonder Balls Season 2,Finished Airing,PG - Children,False,2019-02-25,2019-06-24,True,2022-03-11,
21977,49073,Mobile Suit Gundam SEED Movie,Not yet aired,R - 17+ (violence & profanity),False,,,True,2022-03-11,
21978,49078,Xi Yangyang Yu Hui Tailang: Kuang Chu Shengli,Finished Airing,PG - Children,False,2021-01-21,2021-02-05,True,2022-03-11,
21979,49079,Xi Yangyang Yu Hui Tailang: Juezhan Ci Shidai,Currently Airing,PG - Children,True,2021-07-09,,True,2022-03-11,
21980,49084,Hikari: Be my light,Currently Airing,None,True,2020-02-23,,True,2022-03-11,
21981,49090,Haru wo Irodoru,Finished Airing,G - All Ages,False,2015-01-01,,True,2022-03-11,
21982,49091,Rock'n Roll Sentou,Finished Airing,PG-13 - Teens 13 or older,False,2007-01-01,,True,2022-03-11,
21983,49094,6 Songs,Finished Airing,G - All Ages,False,2016-09-14,,True,2022-03-11,
21984,49098,Xi Xing Ji: Suming Pian,Finished Airing,PG-13 - Teens 13 or older,False,2021-06-02,2021-07-28,True,2022-03-11,
21985,49099,Taiyo Kikaku's 49th Anniversary Movie,Finished Airing,G - All Ages,False,2017-02-03,,True,2022-03-11,
21986,49101,Keshiki,Finished Airing,G - All Ages,False,2020-07-22,,True,2022-03-11,
21987,49103,Encore,Finished Airing,G - All Ages,False,2021-01-18,,True,2022-03-11,
21988,49104,Haruka,Finished Airing,G - All Ages,False,2020-12-18,,True,2022-03-11,
21989,49109,Kami-tachi ni Hirowareta Otoko 2nd Season,Not yet aired,PG-13 - Teens 13 or older,False,,,True,2022-03-11,
21990,49110,Yami Shibai 9,Finished Airing,PG-13 - Teens 13 or older,False,2021-07-12,2021-09-30,True,2022-03-11,
21991,49112,Amemiya-san,Currently Airing,G - All Ages,True,2021-03-09,,True,2022-03-11,
21992,49114,Vanitas no Karte Part 2,Currently Airing,R - 17+ (violence & profanity),True,2022-01-15,2022-04-02,False,2022-03-11,2022-05-12
21993,49116,GG Dou 2nd Season,Finished Airing,PG - Children,False,2016-01-01,,True,2022-03-11,
21994,49117,Little Nemo Pilot,Finished Airing,G - All Ages,False,1980-01-01,,True,2022-03-11,
21995,49118,Zhihao Beipan Diqiule,Currently Airing,PG-13 - Teens 13 or older,True,2021-06-29,,False,2022-03-11,2022-05-12
21996,49119,Osomatsu-san Movie 2,Not yet aired,R - 17+ (violence & profanity),False,2022-01-01,,False,2022-03-11,2022-03-20
21997,49120,Osomatsu-san Movie 3,Not yet aired,R - 17+ (violence & profanity),False,,,True,2022-03-11,
21998,49121,Kkum-ui Wang-gug SofyRuby,Finished Airing,G - All Ages,False,2017-10-21,2018-11-03,True,2022-03-11,
21999,49122,Endless Vide,Finished Airing,PG-13 - Teens 13 or older,False,2021-03-31,,True,2022-03-11,
22000,49123,BanG Dream! Garupa☆Pico Fever!,Currently Airing,PG-13 - Teens 13 or older,True,2021-10-07,,False,2022-03-11,2022-05-12
